Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary
pima-withheaders,7,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02005090245E7,692.0,76.0,65.0,11.0,0.0,85.52631578947368,14.473684210526315,0.0,0.6693037974683544,0.21398402892051566,0.33278382298735276,47.270789166458634,70.13612756809219,70.45387453942844,38.8217141052221,31.63216043420634,0.9270246649924795,0.5108120277002908,0.4162126372921887,37.8620830397893,0.4981853031551223,53.74024251654231,0.7307692307692307,19.0,0.08,4.0,0.92,46.0,0.2692307692307692,7.0,0.8260869565217391,0.7307692307692307,0.7755102040816326,0.6720426475482658,0.9053846153846153,0.8781517977687227,0.8552631578947368,0.20449392712550607,0.7955060728744939,0.14473684210526316,0.853611674798152,0.8552631578947368,0.8529402563273649,0.6720426475482659,0.9053846153846153,0.9203766976664138,0.8343570437883892,0.8552631578947368,0.001,0.0,5.96E-4,1.57E-4,0.596,0.157,3627.0,71577.0,9361.0,97.36842105263158,80.92105263157895,?
pima-withheaders,8,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02005090245E7,691.0,77.0,65.0,12.0,0.0,84.41558441558442,15.584415584415584,0.0,0.6518462697814618,0.1936890792981299,0.3236571553714681,42.57298249547926,67.82769645377368,71.96830017538234,36.960985087150284,35.007315088232055,0.9346532490309395,0.4800127933396141,0.4546404556913254,42.24002952215657,0.5485718119760593,58.69254855154311,0.7407407407407407,20.0,0.1,5.0,0.9,45.0,0.25925925925925924,7.0,0.8,0.7407407407407407,0.7692307692307692,0.6529464230233836,0.9214814814814815,0.8904123656693477,0.8441558441558441,0.20341510341510338,0.7965848965848965,0.15584415584415584,0.8424575424575425,0.8441558441558441,0.8426867250396664,0.6529464230233836,0.9214814814814815,0.9321191427629972,0.8257918552036199,0.8441558441558441,0.0,0.0,5.8E-4,1.5099999999999998E-4,0.58,0.151,3627.0,71476.0,9462.0,98.7012987012987,80.51948051948052,?
pima-withheaders,8,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02005090245E7,691.0,77.0,60.0,17.0,0.0,77.92207792207792,22.07792207792208,0.0,0.48444269397400563,0.2762035034209677,0.4139257828305215,60.709705260313235,86.74497654778021,71.96830017538234,67.59064647938087,4.377653696001474,0.9346532490309395,0.8778006036283229,0.056852645402616545,28.69533724204796,0.37266671742919427,39.87218980039709,0.5555555555555556,15.0,0.1,5.0,0.9,45.0,0.4444444444444444,12.0,0.75,0.5555555555555556,0.6382978723404256,0.4957421042418413,0.82,0.6728749255392488,0.7792207792207793,0.32366522366522366,0.6763347763347765,0.22077922077922077,0.7756322624743677,0.7792207792207793,0.7700015236304757,0.4957421042418413,0.8200000000000001,0.811471154432919,0.7397096838337641,0.7792207792207793,0.0,0.0,6.039999999999999E-4,1.7199999999999998E-4,0.604,0.172,3627.0,71476.0,9462.0,94.8051948051948,81.16883116883118,?
pima-withheaders,8,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02005090245E7,691.0,77.0,55.0,22.0,0.0,71.42857142857143,28.571428571428573,0.0,0.37259259259259264,0.3150998950515498,0.46943964067083416,69.25915681445701,98.37882130010483,71.96830017538234,100.40509275890932,-28.43679258352698,0.9346532490309395,1.303962243622199,-0.3693089945912595,21.31034746190641,0.2767577592455378,29.61074168762413,0.5925925925925926,16.0,0.22,11.0,0.78,39.0,0.4074074074074074,11.0,0.5925925925925926,0.5925925925925926,0.5925925925925926,0.3725925925925926,0.7674074074074074,0.5776830746607934,0.7142857142857143,0.3416931216931217,0.6583068783068783,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.3725925925925926,0.7674074074074074,0.7736715366240279,0.6862962962962963,0.7142857142857143,0.001,0.0,5.78E-4,1.57E-4,0.578,0.157,3627.0,71476.0,9462.0,93.50649350649351,79.87012987012987,?
pima-withheaders,8,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02005090245E7,691.0,77.0,56.0,21.0,0.0,72.72727272727273,27.272727272727273,0.0,0.36313509255612453,0.28859073475116964,0.4360905909305307,63.43242656447316,91.38997774986424,71.96830017538234,73.12990746229542,-1.1616072869130818,0.9346532490309395,0.9497390579518886,-0.015085808920949115,25.102932870224656,0.32601211519772283,34.880541584350816,0.48148148148148145,13.0,0.14,7.0,0.86,43.0,0.5185185185185185,14.0,0.65,0.48148148148148145,0.553191489361702,0.3716050570007949,0.8318518518518518,0.656322654950413,0.7272727272727273,0.3857912457912458,0.6142087542087542,0.2727272727272727,0.7177830940988836,0.7272727272727273,0.7158842350729407,0.3716050570007949,0.8318518518518518,0.829552843303441,0.6784649035593557,0.7272727272727273,0.001,0.0,5.74E-4,1.5E-4,0.574,0.15,3627.0,71476.0,9462.0,96.1038961038961,80.51948051948052,?
pima-withheaders,8,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02005090245E7,691.0,77.0,62.0,15.0,0.0,80.51948051948052,19.48051948051948,0.0,0.582881906825569,0.2545773106042622,0.40169342396567037,55.95625436072835,84.18148394386576,71.96830017538234,300.54182961755487,-228.57352944217251,0.9346532490309395,3.9031406443838295,-2.9684873953528896,32.67355814493139,0.42433192396014796,45.39993033781253,0.7777777777777778,21.0,0.18,9.0,0.82,41.0,0.2222222222222222,6.0,0.7,0.7777777777777778,0.7368421052631577,0.5849208388379199,0.8437037037037037,0.6744024498658668,0.8051948051948052,0.20741702741702742,0.7925829725829725,0.19480519480519481,0.8119093672285163,0.8051948051948052,0.8073088062236191,0.5849208388379199,0.8437037037037037,0.8333101886684767,0.791101465002713,0.8051948051948052,0.001,0.0,5.79E-4,1.48E-4,0.579,0.148,3627.0,71476.0,9462.0,93.50649350649351,80.51948051948052,?
pima-withheaders,8,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02005090245E7,691.0,77.0,59.0,18.0,0.0,76.62337662337663,23.376623376623378,0.0,0.48666666666666675,0.27073729916709083,0.3900155484276536,59.508230097850316,81.73419246869828,71.96830017538234,50.32157294332798,21.64672723205436,0.9346532490309395,0.6535269213419218,0.2811263276890177,28.848230362915945,0.37465234237553174,40.0846348914933,0.6666666666666666,18.0,0.18,9.0,0.82,41.0,0.3333333333333333,9.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4866666666666667,0.8592592592592593,0.7491623801444329,0.7662337662337663,0.2795670995670995,0.7204329004329004,0.23376623376623376,0.7662337662337663,0.7662337662337663,0.7662337662337663,0.4866666666666667,0.8592592592592593,0.8670832258681076,0.7433333333333333,0.7662337662337663,0.001,0.0,5.859999999999999E-4,1.45E-4,0.586,0.145,3627.0,71476.0,9462.0,98.7012987012987,82.46753246753246,?
pima-withheaders,8,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02005090245E7,691.0,77.0,55.0,22.0,0.0,71.42857142857143,28.571428571428573,0.0,0.33879781420765026,0.2946928910002244,0.4348857803241183,64.77368437888931,91.13748981088376,71.96830017538234,63.13522826361005,8.833071911772286,0.9346532490309395,0.8199380293975331,0.11471521963340632,24.074508573199985,0.3126559554961037,33.451545353345686,0.48148148148148145,13.0,0.16,8.0,0.84,42.0,0.5185185185185185,14.0,0.6190476190476191,0.48148148148148145,0.5416666666666666,0.34444444444444444,0.7985185185185185,0.7238485446820052,0.7142857142857143,0.39280423280423277,0.6071957671957672,0.2857142857142857,0.7040816326530612,0.7142857142857143,0.7045148247978437,0.34444444444444444,0.7985185185185185,0.8299355961245023,0.667059748427673,0.7142857142857143,0.001,0.0,5.92E-4,1.66E-4,0.592,0.166,3627.0,71476.0,9462.0,94.8051948051948,80.51948051948052,?
pima-withheaders,8,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02005090245E7,691.0,77.0,55.0,22.0,0.0,71.42857142857143,28.571428571428573,0.0,0.37259259259259264,0.303071822200877,0.44029516440798694,66.61537877192808,92.27111548716893,71.96830017538234,70.83364607255605,1.134654102826289,0.9346532490309395,0.9199174814617669,0.014735767569172586,22.501191544124165,0.2922232668068073,31.26542031601433,0.5925925925925926,16.0,0.22,11.0,0.78,39.0,0.4074074074074074,11.0,0.5925925925925926,0.5925925925925926,0.5925925925925926,0.3725925925925926,0.7896296296296297,0.6758573876978426,0.7142857142857143,0.3416931216931217,0.6583068783068783,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.3725925925925926,0.7896296296296297,0.8105015308246521,0.6862962962962963,0.7142857142857143,0.001,0.0,5.83E-4,1.53E-4,0.583,0.153,3627.0,71476.0,9462.0,97.40259740259741,80.51948051948052,?
pima-withheaders,8,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02005090245E7,692.0,76.0,49.0,27.0,0.0,64.47368421052632,35.526315789473685,0.0,0.18829113924050642,0.3464700926026699,0.5031064768232191,76.5380238073178,106.03261817852164,70.45387453942844,86.2538027263564,-15.799928186927957,0.9270246649924795,1.134918456925742,-0.2078937919332626,13.989085320730805,0.18406691211487902,19.85566501797148,0.4230769230769231,11.0,0.24,12.0,0.76,38.0,0.5769230769230769,15.0,0.4782608695652174,0.4230769230769231,0.44897959183673475,0.18906164316369653,0.7253846153846154,0.6021771897208524,0.6447368421052632,0.46165991902834,0.5383400809716599,0.35526315789473684,0.6353136738482794,0.6447368421052632,0.6390351746217138,0.18906164316369656,0.7253846153846154,0.7586120761885853,0.5934218347533188,0.6447368421052632,0.001,0.0,5.8E-4,1.47E-4,0.58,0.147,3627.0,71577.0,9361.0,94.73684210526316,78.28947368421052,?
pima-withheaders,8,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02005090245E7,692.0,76.0,59.0,17.0,0.0,77.63157894736842,22.36842105263158,0.0,0.498447204968944,0.2700666448076051,0.40250700569750986,59.65988906739951,84.83069412819455,70.45387453942844,55.60693352744937,14.84694101197907,0.9270246649924795,0.7316701779927549,0.1953544869997246,28.15880922563565,0.3705106477057322,39.967722725990036,0.6538461538461539,17.0,0.16,8.0,0.84,42.0,0.34615384615384615,9.0,0.68,0.6538461538461539,0.6666666666666666,0.4986642791983564,0.8284615384615385,0.7389216737028548,0.7763157894736842,0.28246963562753036,0.7175303643724696,0.2236842105263158,0.7744272445820433,0.7763157894736842,0.7752301545944068,0.4986642791983564,0.8284615384615385,0.8479127143436178,0.749174917491749,0.7763157894736842,0.001,0.0,5.71E-4,1.46E-4,0.571,0.146,3627.0,71577.0,9361.0,97.36842105263158,82.89473684210526,?
pima-withheaders,9,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02005090245E7,691.0,77.0,61.0,16.0,0.0,79.22077922077922,20.77922077922078,0.0,0.5103338632750399,0.2742975330858645,0.41311187093024476,60.290771771614295,86.57440788153608,71.96830017538234,58.78894390381112,13.179356271571216,0.9346532490309395,0.763492777971573,0.17116047105936644,28.4323906521581,0.36925182665140394,39.50682534236616,0.5555555555555556,15.0,0.08,4.0,0.92,46.0,0.4444444444444444,12.0,0.7894736842105263,0.5555555555555556,0.6521739130434783,0.5263532956993116,0.82,0.7288748386638819,0.7922077922077922,0.31665223665223663,0.6833477633477633,0.2077922077922078,0.7918306738633417,0.7922077922077922,0.7818349122696949,0.5263532956993116,0.8200000000000001,0.8377872525235223,0.7520128824476651,0.7922077922077922,0.001,0.0,5.75E-4,1.47E-4,0.575,0.147,3627.0,71476.0,9462.0,98.7012987012987,85.06493506493507,?
pima-withheaders,9,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02005090245E7,691.0,77.0,55.0,22.0,0.0,71.42857142857143,28.571428571428573,0.0,0.39326647564469913,0.29774501027396416,0.44160240554244296,65.44454213135472,92.54506943315232,71.96830017538234,71.85285248795046,0.11544768743188172,0.9346532490309395,0.933153928414941,0.0014993206159984638,23.626782245160324,0.30684132785922497,32.829429328722924,0.6666666666666666,18.0,0.26,13.0,0.74,37.0,0.3333333333333333,9.0,0.5806451612903226,0.6666666666666666,0.6206896551724138,0.39568145630893564,0.8118518518518518,0.631834264520123,0.7142857142857143,0.30761904761904757,0.6923809523809523,0.2857142857142857,0.7259066319374875,0.7142857142857143,0.7181855500821018,0.39568145630893564,0.8118518518518517,0.8111340363204946,0.6957614942528736,0.7142857142857143,0.001,0.0,6.05E-4,1.88E-4,0.605,0.188,3627.0,71476.0,9462.0,96.1038961038961,83.11688311688312,?
pima-withheaders,9,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02005090245E7,691.0,77.0,60.0,17.0,0.0,77.92207792207792,22.07792207792208,0.0,0.4936170212765959,0.2562058421430328,0.40970469996878545,56.31420662600141,85.8603789966355,71.96830017538234,76.78818640352449,-4.819886228142153,0.9346532490309395,0.9972491740717466,-0.06259592504080717,30.909952179596765,0.40142795038437357,42.949398699526185,0.5925925925925926,16.0,0.12,6.0,0.88,44.0,0.4074074074074074,11.0,0.7272727272727273,0.5925925925925926,0.6530612244897959,0.49918452017784487,0.8444444444444444,0.7014681844228172,0.7792207792207793,0.3066281866281866,0.6933718133718133,0.22077922077922077,0.7744982290436836,0.7792207792207793,0.7732131813764467,0.4991845201778449,0.8444444444444444,0.8436477210256902,0.745578231292517,0.7792207792207793,0.0,0.001,5.84E-4,1.49E-4,0.584,0.149,3627.0,71476.0,9462.0,96.1038961038961,77.92207792207792,?
pima-withheaders,9,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02005090245E7,691.0,77.0,59.0,18.0,0.0,76.62337662337663,23.376623376623378,0.0,0.468558282208589,0.28367832229828255,0.42620177807645876,62.352675191163,89.31761387524404,71.96830017538234,72.42450866869194,-0.4562084933096031,0.9346532490309395,0.9405780346583369,-0.005924785627397443,27.39944273965684,0.3558369186968421,38.071543544707986,0.5925925925925926,16.0,0.14,7.0,0.86,43.0,0.4074074074074074,11.0,0.6956521739130435,0.5925925925925926,0.6399999999999999,0.47186039625508397,0.7814814814814814,0.6719690804328904,0.7662337662337663,0.31364117364117367,0.6863588263588263,0.23376623376623376,0.7610055001359349,0.7662337662337663,0.7613786213786213,0.47186039625508397,0.7814814814814814,0.7991158178055106,0.7334615384615384,0.7662337662337663,0.0,0.001,5.769999999999999E-4,1.56E-4,0.577,0.156,3627.0,71476.0,9462.0,93.50649350649351,81.81818181818181,?
pima-withheaders,9,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02005090245E7,691.0,77.0,49.0,28.0,0.0,63.63636363636363,36.36363636363637,0.0,0.24031007751937986,0.3574353378277567,0.4968334244163411,78.56451399195497,104.11964061391865,71.96830017538234,320.8573347343102,-248.88903455892785,0.9346532490309395,4.16697837317286,-3.23232512414192,13.157755709474364,0.17087994427888784,18.282710134058632,0.5925925925925926,16.0,0.34,17.0,0.66,33.0,0.4074074074074074,11.0,0.48484848484848486,0.5925925925925926,0.5333333333333333,0.2435590024086997,0.725925925925926,0.5436376903767861,0.6363636363636364,0.3837710437710438,0.6162289562289562,0.36363636363636365,0.6570247933884298,0.6363636363636364,0.6429400386847195,0.24355900240869974,0.725925925925926,0.7452375616114326,0.6177304964539007,0.6363636363636364,0.0,0.001,5.98E-4,1.7299999999999998E-4,0.598,0.173,3627.0,71476.0,9462.0,96.1038961038961,83.76623376623377,?
pima-withheaders,9,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02005090245E7,691.0,77.0,60.0,17.0,0.0,77.92207792207792,22.07792207792208,0.0,0.519280205655527,0.2538993325400711,0.4020588303237067,55.80723435214697,84.25806087449693,71.96830017538234,66.60270938704552,5.365590788336817,0.9346532490309395,0.864970251779812,0.06968299725112749,31.946934010999765,0.41489524689610086,44.390285630127494,0.7037037037037037,19.0,0.18,9.0,0.82,41.0,0.2962962962962963,8.0,0.6785714285714286,0.7037037037037037,0.6909090909090909,0.519487944872376,0.8333333333333334,0.7281621629378042,0.7792207792207793,0.2555170755170755,0.7444829244829244,0.22077922077922077,0.7812748476013783,0.7792207792207793,0.7801128164764528,0.519487944872376,0.8333333333333334,0.8299825646053949,0.7595959595959596,0.7792207792207793,0.001,0.0,5.729999999999999E-4,1.56E-4,0.573,0.156,3627.0,71476.0,9462.0,94.8051948051948,79.87012987012987,?
pima-withheaders,9,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02005090245E7,691.0,77.0,52.0,25.0,0.0,67.53246753246754,32.467532467532465,0.0,0.26833903458760927,0.3296742505684789,0.47960898600403845,72.46260940225145,100.50997538382198,71.96830017538234,78.56403528415504,-6.5957351087727005,0.9346532490309395,1.020312146547468,-0.08565889751652858,18.068539040790856,0.23465635117910202,25.10624677359189,0.48148148148148145,13.0,0.22,11.0,0.78,39.0,0.5185185185185185,14.0,0.5416666666666666,0.48148148148148145,0.5098039215686274,0.2693793281882624,0.7422222222222222,0.6311978082582159,0.6753246753246753,0.41384319384319385,0.5861568061568062,0.3246753246753247,0.6677591276647881,0.6753246753246753,0.6705036824968293,0.2693793281882624,0.7422222222222222,0.7751872385154865,0.6335427374833429,0.6753246753246753,0.001,0.0,5.75E-4,1.58E-4,0.575,0.158,3627.0,71476.0,9462.0,94.8051948051948,79.22077922077922,?
pima-withheaders,9,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02005090245E7,691.0,77.0,60.0,17.0,0.0,77.92207792207792,22.07792207792208,0.0,0.47492980344965907,0.2595218071957135,0.38994611079905006,57.04305784804735,81.7196406680746,71.96830017538234,242.8461592753961,-170.87785910001378,0.9346532490309395,3.1538462243557936,-2.2191929753248543,30.795166824511917,0.39993723148716775,42.78990437382289,0.5185185185185185,14.0,0.08,4.0,0.92,46.0,0.48148148148148145,13.0,0.7777777777777778,0.5185185185185185,0.6222222222222222,0.4944160539751941,0.8488888888888889,0.7348376973617444,0.7792207792207793,0.3407022607022607,0.6592977392977393,0.22077922077922077,0.7790006603565925,0.7792207792207793,0.7662575956153937,0.4944160539751941,0.8488888888888889,0.8259432838794233,0.7331294597349642,0.7792207792207793,0.0,0.001,5.69E-4,1.4399999999999998E-4,0.569,0.144,3627.0,71476.0,9462.0,97.40259740259741,81.81818181818181,?
pima-withheaders,9,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02005090245E7,692.0,76.0,64.0,12.0,0.0,84.21052631578948,15.789473684210526,0.0,0.6357827476038337,0.22088993265633255,0.34385957259988403,48.79635872016079,72.47040626218082,70.45387453942844,39.45258559187997,31.001288947548467,0.9270246649924795,0.5191129683142102,0.4079116966782693,36.364763977786076,0.4784837365498168,51.61499522277528,0.6923076923076923,18.0,0.08,4.0,0.92,46.0,0.3076923076923077,8.0,0.8181818181818182,0.6923076923076923,0.7500000000000001,0.6405207024497883,0.8984615384615384,0.8524341895231329,0.8421052631578947,0.22979757085020244,0.7702024291497975,0.15789473684210525,0.8403331561226298,0.8421052631578947,0.8385627530364372,0.6405207024497884,0.8984615384615384,0.9135479463173559,0.8173076923076923,0.8421052631578947,0.0,0.0,5.679999999999999E-4,1.48E-4,0.568,0.148,3627.0,71577.0,9361.0,98.6842105263158,78.94736842105263,?
pima-withheaders,9,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02005090245E7,692.0,76.0,56.0,20.0,0.0,73.6842105263158,26.31578947368421,0.0,0.4043887147335422,0.2883276237857813,0.44025721153228575,63.69388586428728,92.78676972220022,70.45387453942844,77.62535790946903,-7.17148337004059,0.9270246649924795,1.0213862882824873,-0.09436162329000777,24.65863539441031,0.3244557288738199,34.99968675336724,0.5769230769230769,15.0,0.18,9.0,0.82,41.0,0.4230769230769231,11.0,0.625,0.5769230769230769,0.6,0.40510791899875637,0.8276923076923077,0.6683074661823127,0.7368421052631579,0.339919028340081,0.6600809716599191,0.2631578947368421,0.7325404858299595,0.7368421052631579,0.7341589267285862,0.40510791899875637,0.8276923076923076,0.8337151756512146,0.7019607843137254,0.7368421052631579,0.0,0.0,5.769999999999999E-4,1.4399999999999998E-4,0.577,0.144,3627.0,71577.0,9361.0,94.73684210526316,76.97368421052632,?
pima-withheaders,10,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02005090245E7,691.0,77.0,57.0,20.0,0.0,74.02597402597402,25.974025974025974,0.0,0.4296296296296297,0.2959056040319995,0.4354804883134004,65.04023947255244,91.26212068125446,71.96830017538248,68.63831092173562,3.3299892536468576,0.9346532490309413,0.8914066353472159,0.04324661368372543,24.73339853845076,0.3212129680318281,34.36707338950196,0.6296296296296297,17.0,0.2,10.0,0.8,40.0,0.37037037037037035,10.0,0.6296296296296297,0.6296296296296297,0.6296296296296297,0.42962962962962964,0.8133333333333334,0.6757674508105056,0.7402597402597403,0.31063011063011065,0.6893698893698894,0.2597402597402597,0.7402597402597403,0.7402597402597403,0.7402597402597404,0.42962962962962964,0.8133333333333334,0.8224804881075524,0.7148148148148149,0.7402597402597403,0.0,0.0,5.93E-4,1.48E-4,0.593,0.148,3627.0,71476.0,9462.0,96.1038961038961,82.46753246753246,?
